EnrollmentKey,EnrollmentID,StudentKey,CourseKey,ProfessorKey,OfferingKey,EnrollmentDateKey,ClassStartDateKey,ClassEndDateKey,Credits,TuitionAmountPaid,PaymentStatus,Grade
7658,E0007658,171,15,6,384,20260626,20260707,20260901,3,1511.5,Payment Plan,B
7659,E0007659,418,15,6,384,20260516,20260707,20260901,3,917.5,Paid In Full,B
7660,E0007660,496,15,6,384,20260505,20260707,20260901,3,1066.0,Paid In Full,W
7661,E0007661,92,15,6,384,20260617,20260707,20260901,3,1678.56,Paid In Full,C+
7662,E0007662,206,15,6,384,20260615,20260707,20260901,3,1991.4,Paid In Full,B
7663,E0007663,96,15,6,384,20260618,20260707,20260901,3,2016.4,Paid In Full,B-
7664,E0007664,308,15,6,384,20260612,20260707,20260901,3,1313.0,Scholarship Covered,IP
7665,E0007665,386,15,6,384,20260610,20260707,20260901,3,1189.5,Paid In Full,B-
7666,E0007666,148,15,6,384,20260523,20260707,20260901,3,1660.0,Paid In Full,B-
7667,E0007667,415,31,9,385,20260626,20260707,20260901,4,2332.3,Paid In Full,A-
7668,E0007668,460,31,9,385,20260521,20260707,20260901,4,1090.0,Paid In Full,C
7669,E0007669,22,31,9,385,20260412,20260707,20260901,4,1585.0,Paid In Full,IP
7670,E0007670,196,31,9,385,20260515,20260707,20260901,4,1466.0,Payment Plan,B+
7671,E0007671,371,31,9,385,20260520,20260707,20260901,4,2030.0,Scholarship Covered,B+
7672,E0007672,494,31,9,385,20260504,20260707,20260901,4,2335.5,Paid In Full,C
7673,E0007673,350,31,9,385,20260605,20260707,20260901,4,2332.3,Paid In Full,A
7674,E0007674,266,31,9,385,20260505,20260707,20260901,4,1115.0,Paid In Full,IP
7675,E0007675,229,31,9,385,20260624,20260707,20260901,4,2030.0,Paid In Full,A-
7676,E0007676,244,31,9,385,20260525,20260707,20260901,4,2030.0,Scholarship Covered,A-
7677,E0007677,76,31,9,385,20260502,20260707,20260901,4,1629.0,Paid In Full,B
7678,E0007678,18,31,9,385,20260421,20260707,20260901,4,1773.0,Payment Plan,B
7679,E0007679,299,31,9,385,20260602,20260707,20260901,4,1723.0,Paid In Full,W
7680,E0007680,170,31,9,385,20260513,20260707,20260901,4,2055.0,Paid In Full,B-
7681,E0007681,471,31,9,385,20260505,20260707,20260901,4,1303.0,Paid In Full,B+
7682,E0007682,8,31,9,385,20260616,20260707,20260901,4,2055.0,Payment Plan,A
7683,E0007683,247,31,9,385,20260511,20260707,20260901,4,1441.0,Paid In Full,IP
7684,E0007684,293,31,9,385,20260621,20260707,20260901,4,2030.0,Paid In Full,W
7685,E0007685,152,31,9,385,20260617,20260707,20260901,4,2030.0,Paid In Full,B-
7686,E0007686,355,4,12,386,20260503,20260707,20260901,3,1808.15,Paid In Full,A-
7687,E0007687,203,4,12,386,20260623,20260707,20260901,3,855.0,Paid In Full,A-
7688,E0007688,3,4,12,386,20260614,20260707,20260901,3,1293.5,Paid In Full,C
7689,E0007689,370,4,12,386,20260413,20260707,20260901,3,880.0,Paid In Full,C+
7690,E0007690,223,4,12,386,20260519,20260707,20260901,3,1137.0,Paid In Full,B
7691,E0007691,18,4,12,386,20260428,20260707,20260901,3,1293.5,Paid In Full,W
7692,E0007692,29,4,12,386,20260611,20260707,20260901,3,1560.0,Payment Plan,IP
7693,E0007693,419,4,12,386,20260607,20260707,20260901,3,1207.5,Payment Plan,A
7694,E0007694,42,4,12,386,20260611,20260707,20260901,3,1672.8,Paid In Full,C+
7695,E0007695,84,4,12,386,20260602,20260707,20260901,3,1317.1,Payment Plan,A
7696,E0007696,468,4,12,386,20260602,20260707,20260901,3,1021.0,Payment Plan,B+
7697,E0007697,241,4,12,386,20260508,20260707,20260901,3,1046.75,Paid In Full,C+
7698,E0007698,231,4,12,386,20260614,20260707,20260901,3,2360.5,Paid In Full,A
7699,E0007699,493,4,12,386,20260420,20260707,20260901,3,1888.15,Paid In Full,C
7700,E0007700,158,4,12,386,20260425,20260707,20260901,3,1237.1,Payment Plan,A-
7701,E0007701,489,4,12,386,20260526,20260707,20260901,3,1112.0,Payment Plan,A
7702,E0007702,218,4,12,386,20260625,20260707,20260901,3,830.0,Paid In Full,C
7703,E0007703,361,4,12,386,20260430,20260707,20260901,3,1292.1,Paid In Full,C
7704,E0007704,472,4,12,386,20260415,20260707,20260901,3,1292.1,Paid In Full,B-
7705,E0007705,34,4,14,387,20260412,20260707,20260901,3,1507.45,Paid In Full,W
7706,E0007706,485,4,14,387,20260416,20260707,20260901,3,2078.5,Scholarship Covered,B+
7707,E0007707,175,4,14,387,20260619,20260707,20260901,3,1998.5,Paid In Full,C+
7708,E0007708,107,4,14,387,20260421,20260707,20260901,3,1137.0,Paid In Full,B+
7709,E0007709,157,4,14,387,20260615,20260707,20260901,3,1647.8,Paid In Full,C
7710,E0007710,280,4,14,387,20260625,20260707,20260901,3,1560.0,Payment Plan,B
7711,E0007711,276,4,14,387,20260425,20260707,20260901,3,1873.4,Paid In Full,IP
7712,E0007712,386,4,14,387,20260522,20260707,20260901,3,1137.0,Paid In Full,B
7713,E0007713,487,4,14,387,20260609,20260707,20260901,3,1267.1,Payment Plan,B-
7714,E0007714,146,4,14,387,20260421,20260707,20260901,3,1137.0,Payment Plan,C
7715,E0007715,43,4,14,387,20260522,20260707,20260901,3,1021.0,Payment Plan,A
7716,E0007716,45,4,14,387,20260428,20260707,20260901,3,2116.95,Scholarship Covered,IP
7717,E0007717,230,4,14,387,20260508,20260707,20260901,3,1112.0,Paid In Full,B-
7718,E0007718,8,4,14,387,20260423,20260707,20260901,3,1585.0,Paid In Full,B
7719,E0007719,89,4,14,387,20260626,20260707,20260901,3,1672.8,Paid In Full,C
7720,E0007720,287,4,14,387,20260618,20260707,20260901,3,1303.0,Paid In Full,A
7721,E0007721,210,4,14,387,20260502,20260707,20260901,3,1505.0,Paid In Full,W
7722,E0007722,403,4,14,387,20260605,20260707,20260901,3,1419.0,Paid In Full,W
7723,E0007723,325,4,14,387,20260527,20260707,20260901,3,1535.0,Paid In Full,A-
7724,E0007724,196,4,14,387,20260611,20260707,20260901,3,1162.0,Paid In Full,A-
7725,E0007725,413,4,14,387,20260504,20260707,20260901,3,1535.0,Paid In Full,C+
7726,E0007726,480,4,14,387,20260428,20260707,20260901,3,1577.63,Scholarship Covered,A
7727,E0007727,311,4,14,387,20260413,20260707,20260901,3,1535.0,Paid In Full,A-
7728,E0007728,426,30,21,388,20260531,20260707,20260901,3,1615.55,Paid In Full,A-
7729,E0007729,145,30,21,388,20260410,20260707,20260901,3,1760.0,Paid In Full,B-
7730,E0007730,127,30,21,388,20260501,20260707,20260901,3,1760.0,Paid In Full,W
7731,E0007731,147,30,21,388,20260409,20260707,20260901,3,1376.25,Payment Plan,A
7732,E0007732,389,30,21,388,20260612,20260707,20260901,3,1810.0,Paid In Full,B+
7733,E0007733,195,30,21,388,20260615,20260707,20260901,3,1433.0,Paid In Full,A-
7734,E0007734,212,30,21,388,20260608,20260707,20260901,3,2111.53,Paid In Full,A-
7735,E0007735,64,30,21,388,20260525,20260707,20260901,3,1362.12,Paid In Full,IP
7736,E0007736,372,30,21,388,20260430,20260707,20260901,3,2659.25,Payment Plan,A
7737,E0007737,83,30,21,388,20260624,20260707,20260901,3,1564.75,Paid In Full,IP
7738,E0007738,440,30,21,388,20260625,20260707,20260901,3,2302.25,Paid In Full,C
7739,E0007739,123,30,21,388,20260531,20260707,20260901,3,1645.55,Paid In Full,B+
7740,E0007740,158,30,21,388,20260526,20260707,20260901,3,1499.35,Paid In Full,B
7741,E0007741,113,30,21,388,20260501,20260707,20260901,3,1514.75,Paid In Full,B+
7742,E0007742,152,30,21,388,20260425,20260707,20260901,3,1730.0,Scholarship Covered,W
7743,E0007743,31,30,21,388,20260426,20260707,20260901,3,2081.53,Paid In Full,A
7744,E0007744,412,30,21,388,20260528,20260707,20260901,3,1646.5,Paid In Full,IP
7745,E0007745,498,30,21,388,20260516,20260707,20260901,3,1564.75,Paid In Full,B+
7746,E0007746,261,30,21,388,20260409,20260707,20260901,3,1760.0,Paid In Full,C
7747,E0007747,399,30,21,388,20260614,20260707,20260901,3,1760.0,Paid In Full,W
7748,E0007748,15,30,21,388,20260524,20260707,20260901,3,1458.0,Paid In Full,A-
7749,E0007749,290,30,21,388,20260512,20260707,20260901,3,1269.5,Scholarship Covered,IP
7750,E0007750,426,26,12,389,20260419,20260707,20260901,3,1695.55,Payment Plan,IP
7751,E0007751,343,26,12,389,20260516,20260707,20260901,3,1730.0,Paid In Full,B
7752,E0007752,11,26,12,389,20260618,20260707,20260901,3,1514.75,Scholarship Covered,IP
7753,E0007753,55,26,12,389,20260531,20260707,20260901,3,1596.5,Paid In Full,B-
7754,E0007754,236,26,12,389,20260509,20260707,20260901,3,1810.0,Paid In Full,A-
7755,E0007755,458,26,12,389,20260429,20260707,20260901,3,2455.83,Payment Plan,C
7756,E0007756,196,26,12,389,20260609,20260707,20260901,3,1294.5,Paid In Full,A-
7757,E0007757,57,26,12,389,20260622,20260707,20260901,3,1484.75,Payment Plan,B+
7758,E0007758,173,26,12,389,20260519,20260707,20260901,3,2051.16,Paid In Full,C+
7759,E0007759,342,26,12,389,20260627,20260707,20260901,3,1156.0,Paid In Full,C+
7760,E0007760,416,26,12,389,20260517,20260707,20260901,3,1076.0,Paid In Full,B
7761,E0007761,327,26,12,389,20260505,20260707,20260901,3,1566.5,Payment Plan,B
7762,E0007762,172,26,12,389,20260627,20260707,20260901,3,1750.44,Paid In Full,C+
7763,E0007763,93,26,12,389,20260509,20260707,20260901,3,1269.5,Payment Plan,B
7764,E0007764,269,26,12,389,20260429,20260707,20260901,3,1351.25,Payment Plan,B+
7765,E0007765,157,26,12,389,20260509,20260707,20260901,3,1940.8,Paid In Full,B+
7766,E0007766,174,26,4,390,20260411,20260707,20260901,3,1458.0,Paid In Full,B-
7767,E0007767,108,26,4,390,20260416,20260707,20260901,3,1403.0,Paid In Full,C
7768,E0007768,49,26,4,390,20260415,20260707,20260901,3,1376.25,Paid In Full,C
7769,E0007769,42,26,4,390,20260602,20260707,20260901,3,1890.8,Paid In Full,W
7770,E0007770,428,26,4,390,20260415,20260707,20260901,3,2357.25,Paid In Full,B+
7771,E0007771,194,26,4,390,20260618,20260707,20260901,3,1830.44,Paid In Full,C+
7772,E0007772,92,26,4,390,20260529,20260707,20260901,3,1830.44,Payment Plan,C
7773,E0007773,384,26,4,390,20260502,20260707,20260901,3,1670.55,Paid In Full,A
7774,E0007774,145,26,4,390,20260419,20260707,20260901,3,1785.0,Payment Plan,B+
7775,E0007775,434,26,4,390,20260612,20260707,20260901,3,2136.53,Paid In Full,A
7776,E0007776,452,26,4,390,20260420,20260707,20260901,3,1433.0,Paid In Full,C
7777,E0007777,114,26,4,390,20260625,20260707,20260901,3,1940.8,Paid In Full,IP
7778,E0007778,304,26,4,390,20260523,20260707,20260901,3,1805.44,Paid In Full,B-
7779,E0007779,276,26,4,390,20260618,20260707,20260901,3,2177.4,Paid In Full,C
7780,E0007780,75,26,4,390,20260510,20260707,20260901,3,1720.07,Payment Plan,A
7781,E0007781,491,26,4,390,20260621,20260707,20260901,3,1971.16,Payment Plan,B-
7782,E0007782,377,26,4,390,20260627,20260707,20260901,3,1596.5,Paid In Full,A-
7783,E0007783,15,26,4,390,20260508,20260707,20260901,3,1403.0,Scholarship Covered,C+
7784,E0007784,249,26,4,390,20260520,20260707,20260901,3,2136.53,Paid In Full,IP
7785,E0007785,179,26,4,390,20260508,20260707,20260901,3,967.5,Paid In Full,C+
7786,E0007786,250,26,4,390,20260610,20260707,20260901,3,992.5,Payment Plan,IP
7787,E0007787,342,26,4,390,20260617,20260707,20260901,3,1156.0,Scholarship Covered,A
7788,E0007788,107,26,4,390,20260422,20260707,20260901,3,1294.5,Paid In Full,C+
7789,E0007789,421,26,4,390,20260608,20260707,20260901,3,1730.0,Payment Plan,B
7790,E0007790,53,26,4,390,20260520,20260707,20260901,3,942.5,Paid In Full,C
7791,E0007791,170,26,4,390,20260426,20260707,20260901,3,1760.0,Paid In Full,A
7792,E0007792,492,26,4,390,20260510,20260707,20260901,3,1319.5,Payment Plan,C+
7793,E0007793,93,21,18,391,20260427,20260707,20260901,4,1466.0,Payment Plan,A-
7794,E0007794,308,21,18,391,20260612,20260707,20260901,4,1599.0,Paid In Full,C
7795,E0007795,338,21,18,391,20260430,20260707,20260901,4,1599.0,Paid In Full,A
7796,E0007796,1,21,18,391,20260524,20260707,20260901,4,1926.6,Paid In Full,A-
7797,E0007797,276,21,18,391,20260415,20260707,20260901,4,2426.2,Paid In Full,IP
7798,E0007798,409,21,18,391,20260602,20260707,20260901,4,2078.5,Paid In Full,A-
7799,E0007799,299,21,18,391,20260623,20260707,20260901,4,1748.0,Paid In Full,C
7800,E0007800,38,21,18,391,20260524,20260707,20260901,4,1599.0,Paid In Full,C
7801,E0007801,361,21,18,391,20260608,20260707,20260901,4,1617.8,Payment Plan,W
7802,E0007802,477,21,18,391,20260426,20260707,20260901,4,1253.0,Paid In Full,W
7803,E0007803,235,21,18,391,20260501,20260707,20260901,4,1560.0,Payment Plan,W
7804,E0007804,84,21,18,391,20260531,20260707,20260901,4,1647.8,Paid In Full,IP
7805,E0007805,328,21,18,391,20260421,20260707,20260901,4,2688.0,Paid In Full,C
7806,E0007806,112,21,18,391,20260501,20260707,20260901,4,2055.0,Scholarship Covered,B-
7807,E0007807,34,21,18,391,20260529,20260707,20260901,4,1901.6,Scholarship Covered,A
7808,E0007808,326,21,18,391,20260502,20260707,20260901,4,1787.0,Paid In Full,A-
7809,E0007809,458,21,18,391,20260516,20260707,20260901,4,2772.6,Paid In Full,C+
7810,E0007810,371,21,18,391,20260603,20260707,20260901,4,1975.0,Paid In Full,B
7811,E0007811,212,21,18,391,20260608,20260707,20260901,4,2459.2,Paid In Full,A-
7812,E0007812,62,21,18,391,20260510,20260707,20260901,4,1975.0,Payment Plan,IP
7813,E0007813,302,3,21,392,20260620,20260707,20260901,4,2155.0,Payment Plan,B-
7814,E0007814,102,3,21,392,20260531,20260707,20260901,4,2263.4,Payment Plan,A-
7815,E0007815,162,3,21,392,20260506,20260707,20260901,4,1833.0,Scholarship Covered,B
7816,E0007816,431,3,21,392,20260617,20260707,20260901,4,1858.0,Scholarship Covered,B
7817,E0007817,477,3,21,392,20260410,20260707,20260901,4,1283.0,Payment Plan,A-
7818,E0007818,227,3,21,392,20260618,20260707,20260901,4,2555.7,Paid In Full,B
7819,E0007819,169,3,21,392,20260625,20260707,20260901,4,2848.0,Payment Plan,A
7820,E0007820,346,3,21,392,20260412,20260707,20260901,4,1635.0,Scholarship Covered,A
7821,E0007821,365,3,21,392,20260519,20260707,20260901,4,1140.0,Paid In Full,B-
7822,E0007822,475,3,21,392,20260514,20260707,20260901,4,1635.0,Paid In Full,W
7823,E0007823,453,3,21,392,20260411,20260707,20260901,4,1481.0,Paid In Full,B
7824,E0007824,463,3,21,392,20260425,20260707,20260901,4,2130.0,Scholarship Covered,W
7825,E0007825,464,3,21,392,20260408,20260707,20260901,4,2768.0,Scholarship Covered,A-
7826,E0007826,66,3,21,392,20260420,20260707,20260901,4,2105.0,Paid In Full,A
7827,E0007827,132,3,21,392,20260504,20260707,20260901,4,2075.0,Paid In Full,A
7828,E0007828,252,3,21,392,20260422,20260707,20260901,4,1858.0,Payment Plan,A-
7829,E0007829,43,3,21,392,20260617,20260707,20260901,4,1338.0,Paid In Full,C
7830,E0007830,393,12,16,393,20260413,20260707,20260901,3,1543.0,Paid In Full,C+
7831,E0007831,85,12,16,393,20260627,20260707,20260901,3,2252.65,Paid In Full,A
7832,E0007832,478,12,16,393,20260617,20260707,20260901,3,1151.0,Paid In Full,C+
7833,E0007833,346,12,16,393,20260422,20260707,20260901,3,1377.5,Payment Plan,C
7834,E0007834,154,12,16,393,20260413,20260707,20260901,3,1377.5,Paid In Full,W
7835,E0007835,92,12,16,393,20260608,20260707,20260901,3,1906.38,Paid In Full,B-
7836,E0007836,2,12,16,393,20260429,20260707,20260901,3,2112.22,Paid In Full,C
7837,E0007837,229,12,16,393,20260615,20260707,20260901,3,1860.0,Paid In Full,B-
7838,E0007838,496,12,16,393,20260531,20260707,20260901,3,1176.0,Payment Plan,B+
7839,E0007839,262,12,16,393,20260415,20260707,20260901,3,1005.0,Paid In Full,A
7840,E0007840,28,12,16,393,20260507,20260707,20260901,3,1249.25,Paid In Full,B
7841,E0007841,317,12,16,393,20260409,20260707,20260901,3,1322.0,Paid In Full,B+
7842,E0007842,17,12,16,393,20260426,20260707,20260901,3,1664.0,Paid In Full,IP
7843,E0007843,189,12,16,393,20260415,20260707,20260901,3,1463.0,Paid In Full,B-
7844,E0007844,425,12,16,393,20260605,20260707,20260901,3,2377.92,Paid In Full,B
7845,E0007845,292,12,16,393,20260525,20260707,20260901,3,1765.95,Payment Plan,B
7846,E0007846,426,12,16,393,20260604,20260707,20260901,3,1740.3,Paid In Full,A-
7847,E0007847,190,12,16,393,20260627,20260707,20260901,3,980.0,Paid In Full,A-
7848,E0007848,313,12,16,393,20260515,20260707,20260901,3,1710.95,Paid In Full,IP
7849,E0007849,86,12,16,393,20260615,20260707,20260901,3,1372.0,Paid In Full,C+
7850,E0007850,155,12,16,393,20260419,20260707,20260901,3,2172.65,Paid In Full,C+
7851,E0007851,389,12,16,393,20260527,20260707,20260901,3,1860.0,Payment Plan,B+
7852,E0007852,6,12,16,393,20260626,20260707,20260901,3,2775.5,Paid In Full,W
7853,E0007853,142,12,16,393,20260527,20260707,20260901,3,980.0,Paid In Full,A-
7854,E0007854,354,12,16,393,20260606,20260707,20260901,3,1628.5,Paid In Full,C+
7855,E0007855,402,12,15,394,20260626,20260707,20260901,3,2433.5,Paid In Full,C
7856,E0007856,82,12,15,394,20260517,20260707,20260901,3,2458.5,Payment Plan,C+
7857,E0007857,53,12,15,394,20260519,20260707,20260901,3,950.0,Scholarship Covered,W
7858,E0007858,424,12,15,394,20260521,20260707,20260901,3,1664.0,Paid In Full,A
7859,E0007859,113,12,15,394,20260419,20260707,20260901,3,1628.5,Payment Plan,B+
7860,E0007860,323,12,15,394,20260514,20260707,20260901,3,1457.5,Paid In Full,W
7861,E0007861,194,12,15,394,20260415,20260707,20260901,3,1906.38,Payment Plan,B
7862,E0007862,454,12,15,394,20260504,20260707,20260901,3,1457.5,Paid In Full,B+
7863,E0007863,425,12,15,394,20260429,20260707,20260901,3,2402.92,Payment Plan,B
7864,E0007864,271,12,15,394,20260620,20260707,20260901,3,1372.0,Paid In Full,C+
7865,E0007865,451,12,15,394,20260610,20260707,20260901,3,1996.8,Paid In Full,C
7866,E0007866,326,12,15,394,20260617,20260707,20260901,3,1664.0,Payment Plan,C
7867,E0007867,243,12,15,394,20260625,20260707,20260901,3,1201.0,Paid In Full,A-
7868,E0007868,179,12,15,394,20260610,20260707,20260901,3,950.0,Paid In Full,IP
7869,E0007869,245,12,15,394,20260531,20260707,20260901,3,1710.95,Scholarship Covered,B-
7870,E0007870,93,12,15,394,20260522,20260707,20260901,3,1292.0,Payment Plan,IP
7871,E0007871,312,12,15,394,20260510,20260707,20260901,3,1543.0,Scholarship Covered,W
7872,E0007872,4,12,15,394,20260426,20260707,20260901,3,1030.0,Paid In Full,A-
7873,E0007873,276,12,15,394,20260413,20260707,20260901,3,2245.4,Scholarship Covered,W
7874,E0007874,110,12,15,394,20260624,20260707,20260901,3,1885.0,Paid In Full,C+
7875,E0007875,446,14,9,395,20260522,20260707,20260901,4,2655.0,Paid In Full,C+
7876,E0007876,443,14,9,395,20260517,20260707,20260901,4,2079.0,Paid In Full,C
7877,E0007877,123,14,9,395,20260608,20260707,20260901,4,2431.4,Scholarship Covered,A
7878,E0007878,378,14,9,395,20260506,20260707,20260901,4,2468.6,Payment Plan,B-
7879,E0007879,497,14,9,395,20260611,20260707,20260901,4,2630.0,Payment Plan,C
7880,E0007880,348,14,9,395,20260620,20260707,20260901,4,3443.0,Paid In Full,IP
7881,E0007881,218,14,9,395,20260510,20260707,20260901,4,1335.0,Paid In Full,A
7882,E0007882,457,14,9,395,20260602,20260707,20260901,4,2655.0,Paid In Full,B-
7883,E0007883,472,14,9,395,20260509,20260707,20260901,4,2158.8,Paid In Full,W
7884,E0007884,183,14,9,395,20260608,20260707,20260901,4,2133.8,Paid In Full,B+
7885,E0007885,253,14,9,395,20260414,20260707,20260901,4,2438.6,Paid In Full,W
7886,E0007886,397,14,9,395,20260604,20260707,20260901,4,2097.0,Paid In Full,IP
7887,E0007887,428,14,9,395,20260614,20260707,20260901,4,3498.0,Payment Plan,A
7888,E0007888,202,14,9,395,20260603,20260707,20260901,4,3138.2,Paid In Full,A
7889,E0007889,484,14,9,395,20260516,20260707,20260901,4,2630.0,Paid In Full,C
7890,E0007890,108,14,9,395,20260623,20260707,20260901,4,2109.0,Paid In Full,C
7891,E0007891,434,14,9,395,20260531,20260707,20260901,4,3163.2,Paid In Full,C+
7892,E0007892,368,14,9,395,20260419,20260707,20260901,4,3969.0,Paid In Full,A
7893,E0007893,274,14,9,395,20260421,20260707,20260901,4,2283.0,Payment Plan,A-
7894,E0007894,451,14,9,395,20260627,20260707,20260901,4,2773.4,Payment Plan,IP
7895,E0007895,137,17,12,396,20260524,20260707,20260901,3,1320.0,Payment Plan,B
7896,E0007896,445,17,12,396,20260613,20260707,20260901,3,1228.0,Paid In Full,B
7897,E0007897,231,17,12,396,20260425,20260707,20260901,3,2543.0,Paid In Full,IP
7898,E0007898,288,17,12,396,20260417,20260707,20260901,3,1859.8,Paid In Full,B
7899,E0007899,17,17,12,396,20260618,20260707,20260901,3,1499.0,Payment Plan,W
7900,E0007900,285,17,12,396,20260529,20260707,20260901,3,1421.0,Payment Plan,W
7901,E0007901,371,17,12,396,20260622,20260707,20260901,3,1710.0,Payment Plan,IP
7902,E0007902,184,17,12,396,20260510,20260707,20260901,3,1735.0,Paid In Full,W
7903,E0007903,317,17,12,396,20260417,20260707,20260901,3,1242.0,Paid In Full,A-
7904,E0007904,381,17,12,396,20260421,20260707,20260901,3,1655.0,Paid In Full,IP
7905,E0007905,284,17,12,396,20260412,20260707,20260901,3,1242.0,Paid In Full,A-
7906,E0007906,158,17,12,396,20260607,20260707,20260901,3,1388.6,Paid In Full,C
