donation_id,donor_id,date,amount,campaign
DN00014654,D01508,2023-05-03,100,Year-End Giving
DN00014655,D01508,2023-06-02,250,Back to School
DN00014656,D01508,2023-07-22,75,Summer Drive
DN00014657,D01508,2023-08-10,1500,Back to School
DN00014658,D01508,2023-09-17,500,Annual Gala
DN00014659,D01508,2023-10-11,150,Back to School
DN00014660,D01508,2023-11-16,50,Spring Appeal
DN00014661,D01508,2023-12-14,1000,Year-End Giving
DN00014662,D01508,2024-01-04,50,Annual Gala
DN00014663,D01508,2024-02-21,50,Summer Drive
DN00014664,D01508,2024-03-10,150,Year-End Giving
DN00014665,D01508,2024-04-11,75,Summer Drive
DN00014666,D01508,2024-05-16,100,Back to School
DN00014667,D01508,2024-06-27,2500,Year-End Giving
DN00014668,D01508,2024-07-19,50,Year-End Giving
DN00014669,D01508,2024-08-01,75,Back to School
DN00014670,D01508,2024-09-18,250,Year-End Giving
DN00014671,D01508,2024-10-26,25,Back to School
DN00014672,D01508,2024-11-25,250,Spring Appeal
DN00014673,D01508,2024-12-22,150,Annual Gala
DN00014674,D01508,2025-01-22,25,Summer Drive
DN00014675,D01508,2025-02-03,25,Spring Appeal
DN00014676,D01508,2025-03-18,250,Year-End Giving
DN00014677,D01508,2025-04-24,1000,Spring Appeal
DN00014678,D01508,2025-05-07,25,Spring Appeal
DN00014679,D01508,2025-06-03,150,Back to School
DN00014680,D01508,2025-07-19,50,Summer Drive
DN00014681,D01508,2025-08-14,50,Summer Drive
DN00014682,D01508,2025-09-10,100,Year-End Giving
DN00014683,D01509,2023-10-04,500,Summer Drive
DN00014684,D01509,2024-10-20,2500,Summer Drive
DN00014685,D01510,2023-02-13,75,Back to School
DN00014686,D01510,2023-05-27,150,Year-End Giving
DN00014687,D01510,2023-08-03,500,Annual Gala
DN00014688,D01510,2023-11-15,100,Back to School
DN00014689,D01510,2024-02-08,150,Back to School
DN00014690,D01510,2024-05-18,1500,Year-End Giving
DN00014691,D01510,2024-08-04,500,Annual Gala
DN00014692,D01510,2024-11-10,1500,Spring Appeal
DN00014693,D01510,2025-02-22,1000,Annual Gala
DN00014694,D01510,2025-05-27,75,Spring Appeal
DN00014695,D01510,2025-08-27,100,Spring Appeal
DN00014696,D01511,2023-01-28,50,Annual Gala
DN00014697,D01511,2023-07-21,500,Annual Gala
DN00014698,D01511,2024-01-24,500,Year-End Giving
DN00014699,D01511,2024-07-23,2500,Year-End Giving
DN00014700,D01511,2025-01-14,50,Back to School
DN00014701,D01511,2025-07-01,250,Year-End Giving
DN00014702,D01512,2023-01-22,1000,Summer Drive
DN00014703,D01512,2024-01-09,50,Summer Drive
DN00014704,D01512,2025-01-19,50,Back to School
DN00014705,D01513,2023-07-13,25,Summer Drive
DN00014706,D01513,2024-07-17,150,Summer Drive
DN00014707,D01513,2025-07-11,150,Back to School
DN00014708,D01514,2023-01-02,2500,Back to School
DN00014709,D01514,2023-04-02,25,Summer Drive
DN00014710,D01514,2023-07-09,75,Summer Drive
DN00014711,D01514,2023-10-02,100,Year-End Giving
DN00014712,D01514,2024-01-01,75,Summer Drive
DN00014713,D01514,2024-04-21,500,Summer Drive
DN00014714,D01514,2024-07-06,150,Spring Appeal
DN00014715,D01514,2024-10-21,25,Annual Gala
DN00014716,D01514,2025-01-15,500,Annual Gala
DN00014717,D01514,2025-04-19,150,Annual Gala
DN00014718,D01514,2025-07-01,50,Year-End Giving
DN00014719,D01515,2023-01-26,1000,Year-End Giving
DN00014720,D01515,2023-02-05,50,Annual Gala
DN00014721,D01515,2023-03-23,1500,Summer Drive
DN00014722,D01515,2023-04-24,25,Summer Drive
DN00014723,D01515,2023-05-26,150,Annual Gala
DN00014724,D01515,2023-06-22,50,Summer Drive
DN00014725,D01515,2023-07-21,100,Year-End Giving
DN00014726,D01515,2023-08-15,1500,Spring Appeal
DN00014727,D01515,2023-09-20,75,Year-End Giving
DN00014728,D01515,2023-10-13,50,Back to School
DN00014729,D01515,2023-11-26,25,Spring Appeal
DN00014730,D01515,2023-12-04,100,Summer Drive
DN00014731,D01515,2024-01-17,25,Summer Drive
DN00014732,D01515,2024-02-27,250,Spring Appeal
DN00014733,D01515,2024-03-12,100,Summer Drive
DN00014734,D01515,2024-04-14,50,Annual Gala
DN00014735,D01515,2024-05-26,1500,Back to School
DN00014736,D01515,2024-06-28,1500,Annual Gala
DN00014737,D01515,2024-07-19,100,Spring Appeal
DN00014738,D01515,2024-08-17,500,Annual Gala
DN00014739,D01515,2024-09-11,2500,Spring Appeal
DN00014740,D01515,2024-10-14,500,Spring Appeal
DN00014741,D01515,2024-11-15,150,Back to School
DN00014742,D01515,2024-12-28,25,Summer Drive
DN00014743,D01515,2025-01-03,25,Back to School
DN00014744,D01515,2025-02-26,1500,Year-End Giving
DN00014745,D01515,2025-03-28,150,Year-End Giving
DN00014746,D01515,2025-04-23,25,Spring Appeal
DN00014747,D01515,2025-05-28,250,Back to School
DN00014748,D01515,2025-06-28,2500,Annual Gala
DN00014749,D01515,2025-07-20,1500,Annual Gala
DN00014750,D01515,2025-08-01,2500,Annual Gala
DN00014751,D01515,2025-09-03,500,Summer Drive
DN00014752,D01516,2023-06-28,250,Spring Appeal
DN00014753,D01516,2024-06-21,1500,Year-End Giving
DN00014754,D01516,2025-06-17,150,Back to School
DN00014755,D01517,2023-01-02,1000,Year-End Giving
DN00014756,D01517,2024-01-24,100,Year-End Giving
DN00014757,D01517,2025-01-22,2500,Summer Drive
DN00014758,D01518,2023-03-19,500,Summer Drive
DN00014759,D01518,2023-06-23,250,Spring Appeal
DN00014760,D01518,2023-09-24,100,Back to School
DN00014761,D01518,2023-12-11,1000,Spring Appeal
DN00014762,D01518,2024-03-15,150,Back to School
DN00014763,D01518,2024-06-12,500,Back to School
DN00014764,D01518,2024-09-02,75,Annual Gala
DN00014765,D01518,2024-12-07,1000,Spring Appeal
DN00014766,D01518,2025-03-11,250,Back to School
DN00014767,D01518,2025-06-02,25,Back to School
DN00014768,D01518,2025-09-22,1000,Summer Drive
DN00014769,D01519,2023-01-28,25,Spring Appeal
DN00014770,D01519,2024-01-14,2500,Year-End Giving
DN00014771,D01519,2025-01-17,100,Back to School
DN00014772,D01520,2023-01-24,250,Annual Gala
DN00014773,D01520,2023-04-06,1000,Summer Drive
DN00014774,D01520,2023-07-15,250,Annual Gala
DN00014775,D01520,2023-10-02,50,Spring Appeal
DN00014776,D01520,2024-01-06,2500,Annual Gala
DN00014777,D01520,2024-04-10,500,Spring Appeal
DN00014778,D01520,2024-07-20,250,Year-End Giving
DN00014779,D01520,2024-10-04,150,Summer Drive
DN00014780,D01520,2025-01-05,1500,Spring Appeal
DN00014781,D01520,2025-04-01,50,Summer Drive
DN00014782,D01520,2025-07-16,150,Spring Appeal
DN00014783,D01521,2023-01-11,2500,Back to School
DN00014784,D01521,2024-01-22,100,Spring Appeal
DN00014785,D01521,2025-01-06,25,Back to School
DN00014786,D01522,2023-06-12,500,Year-End Giving
DN00014787,D01522,2023-12-02,75,Summer Drive
DN00014788,D01522,2024-06-12,1000,Year-End Giving
DN00014789,D01522,2024-12-21,250,Annual Gala
DN00014790,D01522,2025-06-14,1500,Summer Drive
DN00014791,D01523,2023-08-02,150,Back to School
DN00014792,D01523,2024-08-10,2500,Summer Drive
DN00014793,D01523,2025-08-24,25,Spring Appeal
DN00014794,D01524,2023-02-06,2500,Annual Gala
DN00014795,D01524,2023-05-20,1500,Annual Gala
DN00014796,D01524,2023-08-05,100,Summer Drive
DN00014797,D01524,2023-11-03,2500,Summer Drive
DN00014798,D01524,2024-02-01,1500,Annual Gala
DN00014799,D01524,2024-05-28,1500,Summer Drive
DN00014800,D01524,2024-08-02,2500,Annual Gala
DN00014801,D01524,2024-11-07,2500,Annual Gala
DN00014802,D01524,2025-02-24,250,Spring Appeal
DN00014803,D01524,2025-05-24,500,Summer Drive
DN00014804,D01524,2025-08-10,1500,Summer Drive
DN00014805,D01525,2023-01-23,25,Back to School
DN00014806,D01525,2023-04-12,75,Summer Drive
DN00014807,D01525,2023-07-02,75,Spring Appeal
DN00014808,D01525,2023-10-27,1000,Annual Gala
DN00014809,D01525,2024-01-28,1000,Back to School
DN00014810,D01525,2024-04-27,100,Back to School
DN00014811,D01525,2024-07-01,50,Year-End Giving
DN00014812,D01525,2024-10-20,50,Year-End Giving
DN00014813,D01525,2025-01-24,250,Spring Appeal
DN00014814,D01525,2025-04-07,50,Year-End Giving
DN00014815,D01525,2025-07-26,500,Back to School
DN00014816,D01526,2023-04-15,2500,Spring Appeal
DN00014817,D01526,2023-10-03,500,Spring Appeal
DN00014818,D01526,2024-04-08,2500,Year-End Giving
DN00014819,D01526,2024-10-22,25,Summer Drive
DN00014820,D01526,2025-04-25,100,Summer Drive
DN00014821,D01527,2023-01-27,1500,Annual Gala
DN00014822,D01527,2024-01-18,150,Annual Gala
DN00014823,D01527,2025-01-02,2500,Summer Drive
DN00014824,D01528,2023-02-20,75,Summer Drive
DN00014825,D01528,2023-05-10,2500,Back to School
DN00014826,D01528,2023-08-24,500,Back to School
DN00014827,D01528,2023-11-21,25,Summer Drive
DN00014828,D01528,2024-02-08,500,Summer Drive
DN00014829,D01528,2024-05-13,50,Spring Appeal
DN00014830,D01528,2024-08-03,150,Annual Gala
DN00014831,D01528,2024-11-16,150,Spring Appeal
DN00014832,D01528,2025-02-20,25,Spring Appeal
DN00014833,D01528,2025-05-22,150,Back to School
DN00014834,D01528,2025-08-22,500,Year-End Giving
DN00014835,D01529,2023-01-11,500,Annual Gala
DN00014836,D01529,2023-02-11,250,Year-End Giving
DN00014837,D01529,2023-03-11,250,Summer Drive
DN00014838,D01529,2023-04-04,150,Summer Drive
DN00014839,D01529,2023-05-26,1500,Year-End Giving
DN00014840,D01529,2023-06-13,250,Back to School
DN00014841,D01529,2023-07-14,50,Year-End Giving
DN00014842,D01529,2023-08-01,150,Summer Drive
DN00014843,D01529,2023-09-11,500,Summer Drive
DN00014844,D01529,2023-10-11,2500,Year-End Giving
DN00014845,D01529,2023-11-12,100,Summer Drive
DN00014846,D01529,2023-12-17,250,Annual Gala
DN00014847,D01529,2024-01-24,25,Year-End Giving
DN00014848,D01529,2024-02-25,100,Year-End Giving
DN00014849,D01529,2024-03-21,1500,Year-End Giving
DN00014850,D01529,2024-04-10,1500,Spring Appeal
DN00014851,D01529,2024-05-03,75,Year-End Giving
DN00014852,D01529,2024-06-14,1500,Spring Appeal
DN00014853,D01529,2024-07-04,100,Back to School
DN00014854,D01529,2024-08-26,150,Back to School
DN00014855,D01529,2024-09-18,1500,Back to School
DN00014856,D01529,2024-10-27,2500,Annual Gala
DN00014857,D01529,2024-11-16,1500,Annual Gala
DN00014858,D01529,2024-12-22,500,Summer Drive
DN00014859,D01529,2025-01-16,150,Year-End Giving
DN00014860,D01529,2025-02-26,250,Spring Appeal
DN00014861,D01529,2025-03-03,1000,Back to School
DN00014862,D01529,2025-04-08,250,Spring Appeal
DN00014863,D01529,2025-05-10,250,Spring Appeal
DN00014864,D01529,2025-06-25,100,Annual Gala
DN00014865,D01529,2025-07-26,25,Annual Gala
DN00014866,D01529,2025-08-26,250,Spring Appeal
DN00014867,D01529,2025-09-08,250,Annual Gala
DN00014868,D01530,2023-07-26,100,Annual Gala
DN00014869,D01530,2024-07-13,100,Spring Appeal
DN00014870,D01530,2025-07-16,1000,Year-End Giving
DN00014871,D01531,2023-01-08,1500,Annual Gala
DN00014872,D01531,2023-04-18,500,Back to School
DN00014873,D01531,2023-07-27,500,Summer Drive
DN00014874,D01531,2023-10-17,50,Back to School
DN00014875,D01531,2024-01-23,500,Back to School
DN00014876,D01531,2024-04-19,2500,Back to School
DN00014877,D01531,2024-07-09,100,Back to School
DN00014878,D01531,2024-10-20,150,Annual Gala
DN00014879,D01531,2025-01-04,150,Back to School
DN00014880,D01531,2025-04-17,1500,Year-End Giving
DN00014881,D01531,2025-07-13,150,Annual Gala
DN00014882,D01532,2023-09-28,1500,Year-End Giving
DN00014883,D01532,2024-09-02,25,Year-End Giving
DN00014884,D01532,2025-09-09,150,Summer Drive
DN00014885,D01533,2023-12-21,150,Summer Drive
DN00014886,D01533,2024-12-12,500,Back to School
DN00014887,D01534,2023-06-04,100,Spring Appeal
DN00014888,D01534,2023-12-12,2500,Spring Appeal
DN00014889,D01534,2024-06-25,100,Annual Gala
DN00014890,D01534,2024-12-08,75,Summer Drive
DN00014891,D01534,2025-06-04,150,Annual Gala
DN00014892,D01535,2023-12-21,1500,Back to School
DN00014893,D01535,2024-12-06,1000,Year-End Giving
DN00014894,D01536,2023-02-01,2500,Year-End Giving
DN00014895,D01536,2024-02-10,25,Back to School
DN00014896,D01536,2025-02-28,100,Summer Drive
DN00014897,D01537,2023-01-20,75,Annual Gala
DN00014898,D01537,2023-02-02,1000,Back to School
DN00014899,D01537,2023-03-20,250,Back to School
DN00014900,D01537,2023-04-18,2500,Back to School
DN00014901,D01537,2023-05-04,50,Spring Appeal
DN00014902,D01537,2023-06-19,100,Annual Gala
DN00014903,D01537,2023-07-05,1000,Back to School
DN00014904,D01537,2023-08-11,50,Summer Drive
DN00014905,D01537,2023-09-05,25,Back to School
DN00014906,D01537,2023-10-18,75,Back to School
DN00014907,D01537,2023-11-09,100,Annual Gala
DN00014908,D01537,2023-12-28,500,Summer Drive
DN00014909,D01537,2024-01-17,150,Year-End Giving
DN00014910,D01537,2024-02-20,150,Year-End Giving
DN00014911,D01537,2024-03-15,75,Spring Appeal
DN00014912,D01537,2024-04-10,1500,Back to School
DN00014913,D01537,2024-05-21,25,Year-End Giving
DN00014914,D01537,2024-06-15,1500,Year-End Giving
DN00014915,D01537,2024-07-01,75,Spring Appeal
DN00014916,D01537,2024-08-28,100,Back to School
DN00014917,D01537,2024-09-09,50,Back to School
DN00014918,D01537,2024-10-12,25,Year-End Giving
DN00014919,D01537,2024-11-14,75,Back to School
DN00014920,D01537,2024-12-06,250,Back to School
DN00014921,D01537,2025-01-17,100,Back to School
DN00014922,D01537,2025-02-12,100,Year-End Giving
DN00014923,D01537,2025-03-13,150,Back to School
DN00014924,D01537,2025-04-13,2500,Summer Drive
DN00014925,D01537,2025-05-21,75,Annual Gala
DN00014926,D01537,2025-06-09,50,Summer Drive
DN00014927,D01537,2025-07-05,100,Annual Gala
DN00014928,D01537,2025-08-12,25,Annual Gala
DN00014929,D01537,2025-09-07,25,Year-End Giving
DN00014930,D01538,2023-04-18,100,Year-End Giving
DN00014931,D01538,2024-04-07,500,Summer Drive
DN00014932,D01538,2025-04-03,1500,Spring Appeal
DN00014933,D01539,2023-03-26,75,Year-End Giving
DN00014934,D01539,2023-09-06,1500,Year-End Giving
DN00014935,D01539,2024-03-08,500,Summer Drive
DN00014936,D01539,2024-09-11,75,Year-End Giving
DN00014937,D01539,2025-03-26,75,Back to School
DN00014938,D01539,2025-09-09,1000,Summer Drive
DN00014939,D01540,2023-01-11,1500,Spring Appeal
DN00014940,D01540,2024-01-01,50,Year-End Giving
DN00014941,D01540,2025-01-26,500,Annual Gala
DN00014942,D01541,2023-01-16,75,Spring Appeal
DN00014943,D01541,2023-02-23,50,Back to School
DN00014944,D01541,2023-03-12,25,Summer Drive
DN00014945,D01541,2023-04-15,1500,Summer Drive
DN00014946,D01541,2023-05-18,500,Year-End Giving
DN00014947,D01541,2023-06-19,1000,Back to School
DN00014948,D01541,2023-07-09,2500,Back to School
DN00014949,D01541,2023-08-22,150,Spring Appeal
DN00014950,D01541,2023-09-15,1000,Spring Appeal
DN00014951,D01541,2023-10-01,2500,Summer Drive
DN00014952,D01541,2023-11-21,1500,Back to School
DN00014953,D01541,2023-12-06,75,Back to School
DN00014954,D01541,2024-01-03,50,Annual Gala
DN00014955,D01541,2024-02-06,1000,Year-End Giving
DN00014956,D01541,2024-03-03,2500,Spring Appeal
DN00014957,D01541,2024-04-20,1500,Back to School
DN00014958,D01541,2024-05-16,1000,Back to School
DN00014959,D01541,2024-06-04,25,Back to School
DN00014960,D01541,2024-07-19,150,Spring Appeal
DN00014961,D01541,2024-08-15,75,Annual Gala
DN00014962,D01541,2024-09-27,25,Year-End Giving
DN00014963,D01541,2024-10-26,75,Spring Appeal
DN00014964,D01541,2024-11-01,2500,Year-End Giving
DN00014965,D01541,2024-12-22,100,Summer Drive
DN00014966,D01541,2025-01-19,75,Spring Appeal
DN00014967,D01541,2025-02-08,1000,Annual Gala
DN00014968,D01541,2025-03-26,2500,Back to School
DN00014969,D01541,2025-04-07,75,Annual Gala
DN00014970,D01541,2025-05-16,2500,Back to School
DN00014971,D01541,2025-06-28,50,Spring Appeal
DN00014972,D01541,2025-07-19,500,Year-End Giving
DN00014973,D01541,2025-08-25,2500,Back to School
DN00014974,D01541,2025-09-27,75,Spring Appeal
DN00014975,D01542,2023-05-27,75,Spring Appeal
DN00014976,D01542,2024-05-15,500,Year-End Giving
DN00014977,D01542,2025-05-11,50,Year-End Giving
DN00014978,D01543,2023-02-02,100,Annual Gala
DN00014979,D01543,2024-02-08,1000,Summer Drive
DN00014980,D01543,2025-02-19,500,Summer Drive
DN00014981,D01544,2023-08-25,75,Spring Appeal
DN00014982,D01544,2024-08-27,250,Summer Drive
DN00014983,D01544,2025-08-17,100,Spring Appeal
DN00014984,D01545,2023-10-22,25,Summer Drive
DN00014985,D01545,2024-10-07,250,Spring Appeal
DN00014986,D01546,2023-03-04,100,Summer Drive
DN00014987,D01546,2023-06-12,2500,Summer Drive
DN00014988,D01546,2023-09-17,25,Annual Gala
DN00014989,D01546,2023-12-05,75,Summer Drive
DN00014990,D01546,2024-03-22,150,Back to School
DN00014991,D01546,2024-06-12,1000,Summer Drive
DN00014992,D01546,2024-09-04,150,Year-End Giving
DN00014993,D01546,2024-12-24,100,Back to School
DN00014994,D01546,2025-03-26,2500,Spring Appeal
DN00014995,D01546,2025-06-09,2500,Year-End Giving
DN00014996,D01546,2025-09-02,2500,Summer Drive
DN00014997,D01547,2023-01-08,75,Summer Drive
DN00014998,D01547,2023-02-05,25,Year-End Giving
DN00014999,D01547,2023-03-16,250,Annual Gala
DN00015000,D01547,2023-04-15,25,Back to School
DN00015001,D01547,2023-05-18,150,Annual Gala
DN00015002,D01547,2023-06-05,100,Spring Appeal
DN00015003,D01547,2023-07-01,25,Spring Appeal
DN00015004,D01547,2023-08-15,1000,Annual Gala
DN00015005,D01547,2023-09-14,1000,Summer Drive
DN00015006,D01547,2023-10-07,2500,Spring Appeal
DN00015007,D01547,2023-11-13,75,Spring Appeal
DN00015008,D01547,2023-12-25,50,Summer Drive
DN00015009,D01547,2024-01-09,500,Summer Drive
DN00015010,D01547,2024-02-15,25,Summer Drive
DN00015011,D01547,2024-03-06,250,Spring Appeal
DN00015012,D01547,2024-04-11,75,Back to School
DN00015013,D01547,2024-05-09,150,Year-End Giving
DN00015014,D01547,2024-06-01,100,Year-End Giving
DN00015015,D01547,2024-07-11,1500,Summer Drive
DN00015016,D01547,2024-08-16,1000,Summer Drive
DN00015017,D01547,2024-09-01,25,Annual Gala
DN00015018,D01547,2024-10-28,2500,Summer Drive
DN00015019,D01547,2024-11-07,150,Annual Gala
DN00015020,D01547,2024-12-01,500,Annual Gala
DN00015021,D01547,2025-01-11,500,Spring Appeal
DN00015022,D01547,2025-02-13,1000,Annual Gala
DN00015023,D01547,2025-03-04,50,Year-End Giving
DN00015024,D01547,2025-04-14,100,Back to School
DN00015025,D01547,2025-05-27,75,Spring Appeal
DN00015026,D01547,2025-06-10,1500,Annual Gala
DN00015027,D01547,2025-07-07,1500,Year-End Giving
DN00015028,D01547,2025-08-16,1500,Year-End Giving
DN00015029,D01547,2025-09-07,2500,Annual Gala
DN00015030,D01548,2023-02-15,1000,Annual Gala
DN00015031,D01548,2023-08-19,100,Back to School
DN00015032,D01548,2024-02-20,100,Year-End Giving
DN00015033,D01548,2024-08-10,2500,Spring Appeal
DN00015034,D01548,2025-02-10,1500,Back to School
DN00015035,D01548,2025-08-06,1500,Back to School
DN00015036,D01549,2023-05-06,100,Back to School
DN00015037,D01549,2023-11-28,1000,Back to School
DN00015038,D01549,2024-05-03,2500,Year-End Giving
DN00015039,D01549,2024-11-10,100,Summer Drive
DN00015040,D01549,2025-05-08,1000,Annual Gala
DN00015041,D01550,2023-02-23,1500,Year-End Giving
DN00015042,D01550,2023-05-19,50,Year-End Giving
DN00015043,D01550,2023-08-06,1000,Back to School
DN00015044,D01550,2023-11-09,2500,Year-End Giving
DN00015045,D01550,2024-02-02,150,Summer Drive
DN00015046,D01550,2024-05-02,75,Spring Appeal
DN00015047,D01550,2024-08-12,250,Back to School
DN00015048,D01550,2024-11-02,250,Annual Gala
DN00015049,D01550,2025-02-17,50,Annual Gala
DN00015050,D01550,2025-05-14,1500,Spring Appeal
DN00015051,D01550,2025-08-22,25,Year-End Giving
DN00015052,D01551,2023-03-26,2500,Spring Appeal
DN00015053,D01551,2023-06-26,150,Annual Gala
DN00015054,D01551,2023-09-03,500,Spring Appeal
DN00015055,D01551,2023-12-08,250,Annual Gala
DN00015056,D01551,2024-03-12,250,Annual Gala
DN00015057,D01551,2024-06-11,100,Year-End Giving
DN00015058,D01551,2024-09-13,25,Spring Appeal
DN00015059,D01551,2024-12-27,50,Year-End Giving
DN00015060,D01551,2025-03-02,100,Back to School
DN00015061,D01551,2025-06-28,250,Year-End Giving
DN00015062,D01551,2025-09-02,100,Year-End Giving
DN00015063,D01552,2023-10-21,75,Annual Gala
DN00015064,D01552,2024-10-14,250,Year-End Giving
DN00015065,D01553,2023-01-17,75,Spring Appeal
DN00015066,D01553,2023-04-11,250,Annual Gala
DN00015067,D01553,2023-07-07,1000,Back to School
DN00015068,D01553,2023-10-16,2500,Spring Appeal
DN00015069,D01553,2024-01-27,100,Summer Drive
DN00015070,D01553,2024-04-16,150,Spring Appeal
DN00015071,D01553,2024-07-12,75,Back to School
DN00015072,D01553,2024-10-04,250,Annual Gala
DN00015073,D01553,2025-01-15,250,Year-End Giving
DN00015074,D01553,2025-04-05,150,Summer Drive
DN00015075,D01553,2025-07-21,50,Year-End Giving
DN00015076,D01554,2023-05-05,75,Year-End Giving
DN00015077,D01554,2024-05-09,1500,Annual Gala
