youth_id,assessment_date,literacy_score,digital_learning_completion
Y0715,2025-04-15,77,63
Y0716,2025-04-15,79,78
Y0717,2025-04-15,68,53
Y0718,2025-04-15,79,70
Y0719,2025-04-15,76,72
Y0720,2025-04-15,65,62
Y0721,2025-04-15,74,69
Y0722,2025-04-15,76,70
Y0723,2025-04-15,83,69
Y0724,2025-04-15,62,55
Y0725,2025-04-15,67,58
Y0726,2025-04-15,78,73
Y0727,2025-04-15,67,57
Y0728,2025-04-15,64,63
Y0729,2025-04-15,67,66
Y0730,2025-04-15,81,71
Y0731,2025-04-15,67,67
Y0732,2025-04-15,74,72
Y0733,2025-04-15,68,58
Y0734,2025-04-15,66,47
Y0735,2025-04-15,66,46
Y0736,2025-04-15,73,59
Y0737,2025-04-15,60,41
Y0738,2025-04-15,72,59
Y0739,2025-04-15,75,57
Y0740,2025-04-15,77,75
Y0741,2025-04-15,65,58
Y0742,2025-04-15,74,73
Y0743,2025-04-15,73,59
Y0744,2025-04-15,67,56
Y0745,2025-04-15,69,62
Y0746,2025-04-15,66,53
Y0747,2025-04-15,56,40
Y0748,2025-04-15,62,52
Y0749,2025-04-15,81,63
Y0750,2025-04-15,71,56
Y0751,2025-04-15,87,82
Y0752,2025-04-15,65,50
Y0753,2025-04-15,80,71
Y0754,2025-04-15,63,43
Y0755,2025-04-15,64,60
Y0756,2025-04-15,65,61
Y0757,2025-04-15,69,59
Y0758,2025-04-15,74,68
Y0759,2025-04-15,76,59
Y0760,2025-04-15,64,44
Y0761,2025-04-15,72,60
Y0762,2025-04-15,75,62
Y0763,2025-04-15,66,53
Y0764,2025-04-15,60,57
Y0765,2025-04-15,68,51
Y0766,2025-04-15,71,60
Y0767,2025-04-15,73,72
Y0768,2025-04-15,59,58
Y0769,2025-04-15,85,82
Y0770,2025-04-15,66,62
Y0771,2025-04-15,65,60
Y0772,2025-04-15,62,43
Y0773,2025-04-15,69,67
Y0774,2025-04-15,65,49
Y0775,2025-04-15,70,52
Y0776,2025-04-15,83,76
Y0777,2025-04-15,81,71
Y0778,2025-04-15,75,67
Y0779,2025-04-15,71,59
Y0780,2025-04-15,69,52
Y0781,2025-04-15,68,53
Y0782,2025-04-15,65,51
Y0783,2025-04-15,71,56
Y0784,2025-04-15,84,70
Y0785,2025-04-15,66,62
Y0786,2025-04-15,64,45
Y0787,2025-04-15,83,65
Y0788,2025-04-15,66,63
Y0789,2025-04-15,78,74
Y0790,2025-04-15,70,68
Y0791,2025-04-15,80,75
Y0792,2025-04-15,76,73
Y0793,2025-04-15,83,75
Y0794,2025-04-15,63,47
Y0795,2025-04-15,74,74
Y0796,2025-04-15,81,71
Y0797,2025-04-15,58,53
Y0798,2025-04-15,71,58
Y0799,2025-04-15,56,53
Y0800,2025-04-15,83,80
Y0801,2025-04-15,70,67
Y0802,2025-04-15,76,60
Y0803,2025-04-15,77,61
Y0804,2025-04-15,66,49
Y0805,2025-04-15,71,58
Y0806,2025-04-15,84,70
Y0807,2025-04-15,59,58
Y0808,2025-04-15,81,69
Y0809,2025-04-15,57,56
Y0810,2025-04-15,65,53
Y0811,2025-04-15,77,67
Y0812,2025-04-15,57,53
Y0813,2025-04-15,77,67
Y0814,2025-04-15,70,62
Y0815,2025-04-15,81,72
Y0816,2025-04-15,62,50
Y0817,2025-04-15,74,57
Y0818,2025-04-15,68,64
Y0819,2025-04-15,71,56
Y0820,2025-04-15,78,73
Y0821,2025-04-15,64,49
Y0822,2025-04-15,82,71
Y0823,2025-04-15,74,60
Y0824,2025-04-15,84,81
Y0825,2025-04-15,61,47
Y0826,2025-04-15,84,67
Y0827,2025-04-15,76,76
Y0828,2025-04-15,65,57
Y0829,2025-04-15,70,62
Y0830,2025-04-15,74,68
Y0831,2025-04-15,75,69
Y0832,2025-04-15,60,58
Y0833,2025-04-15,70,63
Y0834,2025-04-15,87,69
Y0835,2025-04-15,73,70
Y0836,2025-04-15,69,51
Y0837,2025-04-15,83,78
Y0838,2025-04-15,80,72
Y0839,2025-04-15,69,53
Y0840,2025-04-15,76,69
Y0841,2025-04-15,88,74
Y0842,2025-04-15,79,73
Y0843,2025-04-15,74,71
Y0844,2025-04-15,74,66
Y0845,2025-04-15,72,70
Y0846,2025-04-15,71,51
Y0847,2025-04-15,80,76
Y0848,2025-04-15,68,61
Y0849,2025-04-15,68,62
Y0850,2025-04-15,68,55
Y0851,2025-04-15,80,71
Y0852,2025-04-15,83,82
Y0853,2025-04-15,75,62
Y0854,2025-04-15,62,42
Y0855,2025-04-15,73,65
Y0856,2025-04-15,70,61
Y0857,2025-04-15,78,63
Y0858,2025-04-15,84,65
Y0859,2025-04-15,64,56
Y0860,2025-04-15,67,60
Y0861,2025-04-15,85,78
Y0862,2025-04-15,67,57
Y0863,2025-04-15,66,54
Y0864,2025-04-15,66,64
Y0865,2025-04-15,66,54
Y0866,2025-04-15,63,50
Y0867,2025-04-15,72,70
Y0868,2025-04-15,81,78
Y0869,2025-04-15,60,46
Y0870,2025-04-15,76,69
Y0871,2025-04-15,64,46
Y0872,2025-04-15,62,45
Y0873,2025-04-15,64,50
Y0874,2025-04-15,69,53
Y0875,2025-04-15,70,69
Y0876,2025-04-15,71,59
Y0877,2025-04-15,65,48
Y0878,2025-04-15,62,50
Y0879,2025-04-15,64,55
Y0880,2025-04-15,81,69
Y0881,2025-04-15,61,55
Y0882,2025-04-15,80,68
Y0883,2025-04-15,57,39
Y0884,2025-04-15,56,52
Y0885,2025-04-15,70,55
Y0886,2025-04-15,79,68
Y0887,2025-04-15,85,75
Y0888,2025-04-15,81,73
Y0889,2025-04-15,80,64
Y0890,2025-04-15,76,71
Y0891,2025-04-15,73,72
Y0892,2025-04-15,81,68
Y0893,2025-04-15,68,56
Y0894,2025-04-15,63,51
Y0895,2025-04-15,72,63
Y0896,2025-04-15,77,62
Y0897,2025-04-15,61,46
Y0898,2025-04-15,60,45
Y0899,2025-04-15,61,46
Y0900,2025-04-15,67,54
Y0901,2025-04-15,57,44
Y0902,2025-04-15,66,61
Y0903,2025-04-15,63,63
Y0904,2025-04-15,73,72
Y0905,2025-04-15,73,64
Y0906,2025-04-15,70,65
Y0907,2025-04-15,62,62
Y0908,2025-04-15,65,58
Y0909,2025-04-15,75,74
Y0910,2025-04-15,66,48
Y0911,2025-04-15,74,68
Y0912,2025-04-15,64,48
Y0913,2025-04-15,72,67
Y0914,2025-04-15,79,71
Y0915,2025-04-15,66,53
Y0916,2025-04-15,59,43
Y0917,2025-04-15,75,64
Y0918,2025-04-15,74,68
Y0919,2025-04-15,70,66
Y0920,2025-04-15,75,55
Y0921,2025-04-15,78,60
Y0922,2025-04-15,72,69
Y0923,2025-04-15,74,74
Y0924,2025-04-15,76,68
Y0925,2025-04-15,85,70
Y0926,2025-04-15,55,41
Y0927,2025-04-15,77,57
Y0928,2025-04-15,79,76
Y0929,2025-04-15,85,79
Y0930,2025-04-15,64,62
Y0931,2025-04-15,84,72
Y0932,2025-04-15,69,66
Y0933,2025-04-15,76,68
Y0934,2025-04-15,65,54
Y0935,2025-04-15,64,45
Y0936,2025-04-15,69,54
Y0937,2025-04-15,63,60
Y0938,2025-04-15,62,47
Y0939,2025-04-15,63,50
Y0940,2025-04-15,80,79
Y0941,2025-04-15,68,53
Y0942,2025-04-15,79,64
Y0943,2025-04-15,81,77
Y0944,2025-04-15,65,63
Y0945,2025-04-15,85,79
Y0946,2025-04-15,86,79
Y0947,2025-04-15,61,47
Y0948,2025-04-15,59,53
Y0949,2025-04-15,75,61
Y0950,2025-04-15,65,48
Y0951,2025-04-15,75,58
Y0952,2025-04-15,78,61
Y0953,2025-04-15,62,49
Y0954,2025-04-15,73,60
Y0955,2025-04-15,71,51
Y0956,2025-04-15,61,56
Y0957,2025-04-15,66,53
Y0958,2025-04-15,67,52
Y0959,2025-04-15,64,64
Y0960,2025-04-15,81,69
Y0961,2025-04-15,70,61
Y0962,2025-04-15,78,63
Y0963,2025-04-15,70,62
Y0964,2025-04-15,81,62
Y0965,2025-04-15,66,55
Y0966,2025-04-15,64,49
Y0967,2025-04-15,64,50
Y0968,2025-04-15,72,68
Y0969,2025-04-15,64,48
Y0970,2025-04-15,79,61
Y0971,2025-04-15,72,66
Y0972,2025-04-15,74,58
Y0973,2025-04-15,68,51
Y0974,2025-04-15,69,52
Y0975,2025-04-15,55,38
Y0976,2025-04-15,59,52
Y0977,2025-04-15,80,71
Y0978,2025-04-15,64,53
Y0979,2025-04-15,79,68
Y0980,2025-04-15,80,65
Y0981,2025-04-15,75,62
Y0982,2025-04-15,82,82
Y0983,2025-04-15,71,69
Y0984,2025-04-15,80,69
Y0985,2025-04-15,79,77
Y0986,2025-04-15,68,61
Y0987,2025-04-15,76,57
Y0988,2025-04-15,72,62
Y0989,2025-04-15,83,83
Y0990,2025-04-15,71,51
Y0991,2025-04-15,59,45
Y0992,2025-04-15,67,60
Y0993,2025-04-15,81,77
Y0994,2025-04-15,84,77
Y0995,2025-04-15,61,61
Y0996,2025-04-15,63,55
Y0997,2025-04-15,66,55
Y0998,2025-04-15,69,53
Y0999,2025-04-15,75,75
Y1000,2025-04-15,75,69
Y1001,2025-04-15,83,64
Y1002,2025-04-15,79,75
Y1003,2025-04-15,84,72
Y1004,2025-04-15,78,63
Y1005,2025-04-15,61,61
Y1006,2025-04-15,59,40
Y1007,2025-04-15,54,45
Y1008,2025-04-15,67,49
Y1009,2025-04-15,79,66
Y1010,2025-04-15,67,60
Y1011,2025-04-15,55,38
Y1012,2025-04-15,72,69
Y1013,2025-04-15,62,52
Y1014,2025-04-15,65,48
Y1015,2025-04-15,66,65
Y1016,2025-04-15,63,62
Y1017,2025-04-15,62,56
Y1018,2025-04-15,68,67
Y1019,2025-04-15,69,59
Y1020,2025-04-15,83,63
Y1021,2025-04-15,54,35
Y1022,2025-04-15,82,66
Y1023,2025-04-15,70,63
Y1024,2025-04-15,82,65
Y1025,2025-04-15,78,60
Y1026,2025-04-15,65,65
Y1027,2025-04-15,72,65
Y1028,2025-04-15,68,49
Y1029,2025-04-15,85,78
Y1030,2025-04-15,83,76
Y1031,2025-04-15,66,52
Y1032,2025-04-15,74,58
Y1033,2025-04-15,60,46
Y1034,2025-04-15,75,59
Y1035,2025-04-15,65,60
Y1036,2025-04-15,68,68
Y1037,2025-04-15,56,42
Y1038,2025-04-15,59,51
Y1039,2025-04-15,71,60
Y1040,2025-04-15,66,60
Y1041,2025-04-15,64,56
Y1042,2025-04-15,67,60
Y1043,2025-04-15,59,55
Y1044,2025-04-15,83,66
Y1045,2025-04-15,85,84
Y1046,2025-04-15,76,69
Y1047,2025-04-15,56,52
Y1048,2025-04-15,75,66
Y1049,2025-04-15,65,48
Y1050,2025-04-15,73,66
Y1051,2025-04-15,67,48
Y1052,2025-04-15,66,49
Y1053,2025-04-15,73,62
Y1054,2025-04-15,58,40
Y1055,2025-04-15,68,64
Y1056,2025-04-15,70,66
Y1057,2025-04-15,72,64
Y1058,2025-04-15,66,47
Y1059,2025-04-15,59,57
Y1060,2025-04-15,65,51
Y1061,2025-04-15,66,59
Y1062,2025-04-15,57,52
Y1063,2025-04-15,68,50
Y1064,2025-04-15,78,66
Y1065,2025-04-15,77,63
Y1066,2025-04-15,80,61
Y1067,2025-04-15,72,66
Y1068,2025-04-15,69,52
Y1069,2025-04-15,88,81
Y1070,2025-04-15,60,49
Y1071,2025-04-15,71,62
Y1072,2025-04-15,78,68
Y1073,2025-04-15,58,49
Y1074,2025-04-15,83,67
Y1075,2025-04-15,80,70
Y1076,2025-04-15,74,59
Y1077,2025-04-15,70,56
Y1078,2025-04-15,70,68
Y1079,2025-04-15,75,65
Y1080,2025-04-15,82,67
Y1081,2025-04-15,79,69
Y1082,2025-04-15,69,63
Y1083,2025-04-15,86,80
Y1084,2025-04-15,62,61
Y1085,2025-04-15,77,68
Y1086,2025-04-15,60,58
Y1087,2025-04-15,66,55
Y1088,2025-04-15,82,72
Y1089,2025-04-15,60,56
Y1090,2025-04-15,77,58
Y1091,2025-04-15,60,49
Y1092,2025-04-15,77,74
Y1093,2025-04-15,63,52
Y1094,2025-04-15,72,69
Y1095,2025-04-15,68,63
Y1096,2025-04-15,85,73
Y1097,2025-04-15,72,59
Y1098,2025-04-15,76,62
Y1099,2025-04-15,72,66
Y1100,2025-04-15,67,59
Y1101,2025-04-15,72,60
Y1102,2025-04-15,59,53
Y1103,2025-04-15,75,65
Y1104,2025-04-15,75,61
Y1105,2025-04-15,77,67
Y1106,2025-04-15,56,56
Y1107,2025-04-15,69,59
Y1108,2025-04-15,68,53
Y1109,2025-04-15,80,64
Y1110,2025-04-15,71,54
Y1111,2025-04-15,63,52
Y1112,2025-04-15,66,66
Y1113,2025-04-15,75,58
Y1114,2025-04-15,63,52
Y1115,2025-04-15,70,66
Y1116,2025-04-15,59,40
Y1117,2025-04-15,72,67
Y1118,2025-04-15,76,63
Y1119,2025-04-15,62,48
Y1120,2025-04-15,75,60
Y1121,2025-04-15,70,63
Y1122,2025-04-15,79,64
Y1123,2025-04-15,77,77
Y1124,2025-04-15,61,44
Y1125,2025-04-15,64,48
Y1126,2025-04-15,65,53
Y1127,2025-04-15,77,71
Y1128,2025-04-15,63,43
Y1129,2025-04-15,76,58
Y1130,2025-04-15,61,51
Y1131,2025-04-15,71,52
Y1132,2025-04-15,75,59
Y1133,2025-04-15,71,55
Y1134,2025-04-15,64,60
Y1135,2025-04-15,64,50
Y1136,2025-04-15,60,46
Y1137,2025-04-15,70,64
Y1138,2025-04-15,75,63
Y1139,2025-04-15,54,48
Y1140,2025-04-15,63,48
Y1141,2025-04-15,74,70
Y1142,2025-04-15,85,71
Y1143,2025-04-15,75,66
Y1144,2025-04-15,64,60
Y1145,2025-04-15,77,73
Y1146,2025-04-15,65,65
Y1147,2025-04-15,69,68
Y1148,2025-04-15,64,59
Y1149,2025-04-15,87,82
Y1150,2025-04-15,72,59
Y1151,2025-04-15,61,54
Y1152,2025-04-15,70,70
Y1153,2025-04-15,70,56
Y1154,2025-04-15,67,67
Y1155,2025-04-15,75,61
Y1156,2025-04-15,58,43
Y1157,2025-04-15,60,52
Y1158,2025-04-15,63,60
Y1159,2025-04-15,68,49
Y1160,2025-04-15,62,53
Y1161,2025-04-15,76,64
Y1162,2025-04-15,66,52
Y1163,2025-04-15,58,40
Y1164,2025-04-15,79,74
Y1165,2025-04-15,71,54
Y1166,2025-04-15,67,54
Y1167,2025-04-15,85,77
Y1168,2025-04-15,63,47
Y1169,2025-04-15,63,59
Y1170,2025-04-15,59,48
Y1171,2025-04-15,73,67
Y1172,2025-04-15,65,57
Y1173,2025-04-15,58,50
Y1174,2025-04-15,74,66
Y1175,2025-04-15,75,70
Y1176,2025-04-15,68,50
Y1177,2025-04-15,82,80
Y1178,2025-04-15,72,63
Y1179,2025-04-15,60,45
Y1180,2025-04-15,61,46
Y1181,2025-04-15,74,71
Y1182,2025-04-15,77,65
Y1183,2025-04-15,70,59
Y1184,2025-04-15,86,85
Y1185,2025-04-15,80,68
Y1186,2025-04-15,69,60
Y1187,2025-04-15,88,76
Y1188,2025-04-15,74,68
Y1189,2025-04-15,81,67
Y1190,2025-04-15,75,73
Y1191,2025-04-15,61,52
Y1192,2025-04-15,80,60
Y1193,2025-04-15,77,74
Y1194,2025-04-15,58,57
Y1195,2025-04-15,74,68
Y1196,2025-04-15,77,64
Y1197,2025-04-15,64,44
Y1198,2025-04-15,76,70
Y1199,2025-04-15,72,56
Y1200,2025-04-15,77,70
Y1201,2025-04-15,64,61
Y1202,2025-04-15,60,53
Y1203,2025-04-15,81,76
Y1204,2025-04-15,55,44
Y1205,2025-04-15,60,59
Y1206,2025-04-15,61,49
Y1207,2025-04-15,77,62
Y1208,2025-04-15,68,57
Y1209,2025-04-15,83,75
Y1210,2025-04-15,64,46
Y1211,2025-04-15,72,62
Y1212,2025-04-15,76,65
Y1213,2025-04-15,67,53
Y1214,2025-04-15,68,68
Y1215,2025-04-15,75,59
Y1216,2025-04-15,74,72
Y1217,2025-04-15,66,50
Y1218,2025-04-15,64,53
Y1219,2025-04-15,67,51
Y1220,2025-04-15,57,57
Y1221,2025-04-15,77,74
Y1222,2025-04-15,76,56
Y1223,2025-04-15,71,54
Y1224,2025-04-15,83,65
Y1225,2025-04-15,71,67
Y1226,2025-04-15,78,59
Y1227,2025-04-15,84,83
Y1228,2025-04-15,56,40
Y1229,2025-04-15,63,43
Y1230,2025-04-15,80,60
Y1231,2025-04-15,67,62
Y1232,2025-04-15,72,57
Y1233,2025-04-15,63,61
Y1234,2025-04-15,67,56
Y1235,2025-04-15,63,47
Y1236,2025-04-15,78,75
Y1237,2025-04-15,80,64
Y1238,2025-04-15,75,57
Y1239,2025-04-15,72,54
Y1240,2025-04-15,68,67
Y1241,2025-04-15,58,43
Y1242,2025-04-15,65,63
Y1243,2025-04-15,78,72
Y1244,2025-04-15,78,61
Y1245,2025-04-15,61,46
Y1246,2025-04-15,64,64
Y1247,2025-04-15,74,66
Y1248,2025-04-15,63,55
Y1249,2025-04-15,77,66
Y1250,2025-04-15,76,66
Y1251,2025-04-15,64,59
Y1252,2025-04-15,80,63
Y1253,2025-04-15,61,61
Y1254,2025-04-15,79,65
Y1255,2025-04-15,62,48
Y1256,2025-04-15,77,69
Y1257,2025-04-15,78,72
Y1258,2025-04-15,72,56
Y1259,2025-04-15,79,75
Y1260,2025-04-15,71,71
Y1261,2025-04-15,66,51
Y1262,2025-04-15,71,58
Y1263,2025-04-15,81,75
Y1264,2025-04-15,69,50
Y1265,2025-04-15,65,56
Y1266,2025-04-15,75,75
Y1267,2025-04-15,65,49
Y1268,2025-04-15,75,70
Y1269,2025-04-15,70,68
Y1270,2025-04-15,60,58
Y1271,2025-04-15,82,82
Y1272,2025-04-15,64,48
Y1273,2025-04-15,74,74
Y1274,2025-04-15,75,68
Y1275,2025-04-15,71,55
Y1276,2025-04-15,62,42
Y1277,2025-04-15,78,74
Y1278,2025-04-15,67,49
Y1279,2025-04-15,64,45
Y1280,2025-04-15,87,77
Y1281,2025-04-15,67,61
Y1282,2025-04-15,64,52
Y1283,2025-04-15,76,76
Y1284,2025-04-15,76,57
Y1285,2025-04-15,69,54
Y1286,2025-04-15,80,67
Y1287,2025-04-15,72,69
Y1288,2025-04-15,67,49
Y1289,2025-04-15,76,74
Y1290,2025-04-15,85,72
Y1291,2025-04-15,69,58
Y1292,2025-04-15,85,66
Y1293,2025-04-15,71,60
Y1294,2025-04-15,65,50
Y1295,2025-04-15,72,60
Y1296,2025-04-15,64,63
Y1297,2025-04-15,81,61
Y1298,2025-04-15,64,62
Y1299,2025-04-15,70,58
Y1300,2025-04-15,64,53
Y1301,2025-04-15,74,63
Y1302,2025-04-15,64,58
Y1303,2025-04-15,81,73
Y1304,2025-04-15,70,60
Y1305,2025-04-15,75,66
Y1306,2025-04-15,75,55
Y1307,2025-04-15,75,56
Y1308,2025-04-15,72,68
Y1309,2025-04-15,68,56
Y1310,2025-04-15,74,72
Y1311,2025-04-15,70,70
Y1312,2025-04-15,74,57
Y1313,2025-04-15,60,50
Y1314,2025-04-15,77,59
Y1315,2025-04-15,63,51
Y1316,2025-04-15,65,56
Y1317,2025-04-15,65,57
Y1318,2025-04-15,58,41
Y1319,2025-04-15,84,70
Y1320,2025-04-15,80,79
Y1321,2025-04-15,68,54
Y1322,2025-04-15,81,76
Y1323,2025-04-15,64,50
Y1324,2025-04-15,67,62
Y1325,2025-04-15,67,52
Y1326,2025-04-15,71,56
Y1327,2025-04-15,67,48
Y1328,2025-04-15,74,67
Y1329,2025-04-15,78,68
Y1330,2025-04-15,63,58
Y1331,2025-04-15,75,73
Y1332,2025-04-15,65,45
Y1333,2025-04-15,60,55
Y1334,2025-04-15,76,68
Y1335,2025-04-15,78,69
Y1336,2025-04-15,56,48
Y1337,2025-04-15,76,72
Y1338,2025-04-15,82,76
Y1339,2025-04-15,73,56
Y1340,2025-04-15,64,50
Y1341,2025-04-15,75,64
Y1342,2025-04-15,61,41
Y1343,2025-04-15,75,66
Y1344,2025-04-15,60,46
Y1345,2025-04-15,73,64
Y1346,2025-04-15,81,71
Y1347,2025-04-15,71,51
Y1348,2025-04-15,76,65
Y1349,2025-04-15,82,62
Y1350,2025-04-15,61,49
Y1351,2025-04-15,64,50
Y1352,2025-04-15,61,59
Y1353,2025-04-15,75,73
Y1354,2025-04-15,75,63
Y1355,2025-04-15,56,45
Y1356,2025-04-15,63,63
Y1357,2025-04-15,75,59
Y1358,2025-04-15,58,56
Y1359,2025-04-15,58,49
Y1360,2025-04-15,64,64
Y1361,2025-04-15,82,77
Y1362,2025-04-15,76,73
Y1363,2025-04-15,67,51
Y1364,2025-04-15,81,70
Y1365,2025-04-15,85,79
Y1366,2025-04-15,82,71
Y1367,2025-04-15,78,69
Y1368,2025-04-15,60,47
Y1369,2025-04-15,73,72
Y1370,2025-04-15,74,60
Y1371,2025-04-15,69,68
Y1372,2025-04-15,88,85
Y1373,2025-04-15,61,55
Y1374,2025-04-15,70,62
Y1375,2025-04-15,69,50
Y1376,2025-04-15,68,52
Y1377,2025-04-15,62,51
Y1378,2025-04-15,82,80
Y1379,2025-04-15,67,59
Y1380,2025-04-15,84,67
Y1381,2025-04-15,72,66
Y1382,2025-04-15,79,60
Y1383,2025-04-15,63,63
Y1384,2025-04-15,67,49
Y1385,2025-04-15,65,58
Y1386,2025-04-15,67,47
Y1387,2025-04-15,61,50
Y1388,2025-04-15,65,64
Y1389,2025-04-15,60,40
Y1390,2025-04-15,68,65
Y1391,2025-04-15,65,56
Y1392,2025-04-15,75,64
Y1393,2025-04-15,79,76
Y1394,2025-04-15,80,79
Y1395,2025-04-15,58,49
Y1396,2025-04-15,61,50
Y1397,2025-04-15,75,72
Y1398,2025-04-15,68,67
Y1399,2025-04-15,73,57
Y1400,2025-04-15,84,70
Y1401,2025-04-15,64,61
Y1402,2025-04-15,70,58
Y1403,2025-04-15,79,74
Y1404,2025-04-15,84,81
Y1405,2025-04-15,79,70
Y1406,2025-04-15,75,60
Y1407,2025-04-15,74,70
Y1408,2025-04-15,66,48
Y1409,2025-04-15,79,67
Y1410,2025-04-15,81,75
Y1411,2025-04-15,83,79
Y1412,2025-04-15,80,74
Y1413,2025-04-15,85,72
Y1414,2025-04-15,66,52
Y1415,2025-04-15,81,73
Y1416,2025-04-15,64,63
Y1417,2025-04-15,60,57
Y1418,2025-04-15,84,65
Y1419,2025-04-15,55,42
Y1420,2025-04-15,76,57
Y1421,2025-04-15,83,67
Y1422,2025-04-15,69,61
Y1423,2025-04-15,75,56
Y1424,2025-04-15,88,68
Y1425,2025-04-15,66,58
Y1426,2025-04-15,68,50
Y1427,2025-04-15,73,64
Y1428,2025-04-15,60,53
Y1429,2025-04-15,86,76
Y1430,2025-04-15,58,43
Y1431,2025-04-15,62,59
Y1432,2025-04-15,72,54
Y1433,2025-04-15,71,65
Y1434,2025-04-15,69,63
Y1435,2025-04-15,79,61
Y1436,2025-04-15,69,62
Y1437,2025-04-15,77,64
Y1438,2025-04-15,68,52
Y1439,2025-04-15,79,79
Y1440,2025-04-15,86,84
Y1441,2025-04-15,71,61
Y1442,2025-04-15,57,37
Y1443,2025-04-15,81,74
Y1444,2025-04-15,65,52
Y1445,2025-04-15,79,59
Y1446,2025-04-15,69,53
Y1447,2025-04-15,64,58
Y1448,2025-04-15,66,51
Y1449,2025-04-15,79,71
Y1450,2025-04-15,73,55
Y1451,2025-04-15,76,60
Y1452,2025-04-15,78,70
Y1453,2025-04-15,63,56
Y1454,2025-04-15,69,61
Y1455,2025-04-15,70,50
Y1456,2025-04-15,76,59
Y1457,2025-04-15,66,58
Y1458,2025-04-15,67,63
Y1459,2025-04-15,62,61
Y1460,2025-04-15,60,59
Y1461,2025-04-15,66,63
Y1462,2025-04-15,69,67
Y1463,2025-04-15,74,56
Y1464,2025-04-15,61,50
Y1465,2025-04-15,77,68
Y1466,2025-04-15,62,48
Y1467,2025-04-15,72,63
Y1468,2025-04-15,74,65
Y1469,2025-04-15,65,65
Y1470,2025-04-15,77,67
Y1471,2025-04-15,68,62
Y1472,2025-04-15,82,81
Y1473,2025-04-15,79,64
Y1474,2025-04-15,65,63
Y1475,2025-04-15,56,50
Y1476,2025-04-15,65,65
Y1477,2025-04-15,64,58
Y1478,2025-04-15,58,41
Y1479,2025-04-15,78,58
Y1480,2025-04-15,71,71
Y1481,2025-04-15,62,54
Y1482,2025-04-15,75,60
Y1483,2025-04-15,85,67
Y1484,2025-04-15,62,59
Y1485,2025-04-15,69,69
Y1486,2025-04-15,66,66
Y1487,2025-04-15,62,47
Y1488,2025-04-15,74,58
Y1489,2025-04-15,57,52
Y1490,2025-04-15,83,64
Y1491,2025-04-15,63,47
Y1492,2025-04-15,74,65
Y1493,2025-04-15,79,70
Y1494,2025-04-15,63,44
Y1495,2025-04-15,67,51
Y1496,2025-04-15,77,69
Y1497,2025-04-15,66,62
Y1498,2025-04-15,76,58
Y1499,2025-04-15,66,46
Y1500,2025-04-15,63,48
Y0001,2025-07-15,83,65
Y0002,2025-07-15,62,61
Y0003,2025-07-15,76,75
Y0004,2025-07-15,81,75
Y0005,2025-07-15,66,47
Y0006,2025-07-15,64,47
Y0007,2025-07-15,63,49
Y0008,2025-07-15,70,60
Y0009,2025-07-15,77,74
Y0010,2025-07-15,64,59
Y0011,2025-07-15,68,58
Y0012,2025-07-15,73,54
Y0013,2025-07-15,61,47
Y0014,2025-07-15,74,65
Y0015,2025-07-15,75,65
Y0016,2025-07-15,71,66
Y0017,2025-07-15,86,80
Y0018,2025-07-15,80,73
Y0019,2025-07-15,78,69
Y0020,2025-07-15,72,71
Y0021,2025-07-15,65,52
Y0022,2025-07-15,77,65
Y0023,2025-07-15,82,63
Y0024,2025-07-15,70,60
Y0025,2025-07-15,71,66
Y0026,2025-07-15,77,75
Y0027,2025-07-15,70,51
Y0028,2025-07-15,70,56
Y0029,2025-07-15,61,60
Y0030,2025-07-15,65,63
Y0031,2025-07-15,86,68
Y0032,2025-07-15,66,57
Y0033,2025-07-15,72,70
Y0034,2025-07-15,87,71
Y0035,2025-07-15,63,63
Y0036,2025-07-15,84,72
Y0037,2025-07-15,59,50
Y0038,2025-07-15,72,52
Y0039,2025-07-15,82,66
Y0040,2025-07-15,82,68
Y0041,2025-07-15,65,52
Y0042,2025-07-15,60,55
Y0043,2025-07-15,74,74
Y0044,2025-07-15,65,45
Y0045,2025-07-15,74,67
Y0046,2025-07-15,81,71
Y0047,2025-07-15,63,43
Y0048,2025-07-15,85,82
Y0049,2025-07-15,87,71
Y0050,2025-07-15,85,78
Y0051,2025-07-15,83,77
Y0052,2025-07-15,89,87
Y0053,2025-07-15,75,73
Y0054,2025-07-15,69,59
Y0055,2025-07-15,83,80
Y0056,2025-07-15,79,73
Y0057,2025-07-15,65,52
Y0058,2025-07-15,84,65
Y0059,2025-07-15,81,70
Y0060,2025-07-15,77,67
Y0061,2025-07-15,82,81
Y0062,2025-07-15,81,73
Y0063,2025-07-15,66,49
Y0064,2025-07-15,60,53
Y0065,2025-07-15,85,74
Y0066,2025-07-15,62,49
Y0067,2025-07-15,87,84
Y0068,2025-07-15,84,74
Y0069,2025-07-15,63,54
Y0070,2025-07-15,58,54
Y0071,2025-07-15,67,63
Y0072,2025-07-15,60,41
Y0073,2025-07-15,61,50
Y0074,2025-07-15,72,71
Y0075,2025-07-15,59,42
Y0076,2025-07-15,70,68
Y0077,2025-07-15,89,86
Y0078,2025-07-15,81,70
Y0079,2025-07-15,78,67
Y0080,2025-07-15,81,73
Y0081,2025-07-15,70,69
Y0082,2025-07-15,85,82
Y0083,2025-07-15,67,59
Y0084,2025-07-15,71,61
Y0085,2025-07-15,72,66
Y0086,2025-07-15,71,53
Y0087,2025-07-15,89,88
